index,Unnamed: 0,trial_id,start_time,end_time,move_onset_time,split,trial_type,trial_version,maze_id,success,target_on_time,go_cue_time,rt,delay,num_targets,target_pos,num_barriers,barrier_pos,active_target
1751,1751,1751,0 days 01:07:16.600000,0 days 01:07:19.656000,0 days 01:07:18.609000,train,7.0,0.0,7.0,True,0 days 01:07:17.517000,0 days 01:07:18.332000,277.0,815.0,1.0,[[-9 86]],0.0,[],0.0
2009,2009,2009,0 days 01:20:17.300000,0 days 01:20:20.076000,0 days 01:20:19.086000,val,7.0,0.0,7.0,True,0 days 01:20:18.014000,0 days 01:20:18.762000,324.0,748.0,1.0,[[-9 86]],0.0,[],0.0
2017,2017,2017,0 days 01:20:41.100000,0 days 01:20:43.751000,0 days 01:20:42.714000,val,7.0,0.0,7.0,True,0 days 01:20:41.845000,0 days 01:20:42.409000,305.0,564.0,1.0,[[-9 86]],0.0,[],0.0
2193,2193,2193,0 days 01:29:28.800000,0 days 01:29:31.531000,0 days 01:29:30.513000,train,7.0,0.0,7.0,True,0 days 01:29:29.575000,0 days 01:29:30.240000,273.0,665.0,1.0,[[-9 86]],0.0,[],0.0
2207,2207,2207,0 days 01:30:11.900000,0 days 01:30:14.791000,0 days 01:30:13.804000,train,7.0,0.0,7.0,True,0 days 01:30:12.568000,0 days 01:30:13.467000,337.0,899.0,1.0,[[-9 86]],0.0,[],0.0
2255,2255,2255,0 days 01:32:34.200000,0 days 01:32:36.936000,0 days 01:32:35.838000,train,7.0,0.0,7.0,True,0 days 01:32:34.872000,0 days 01:32:35.504000,334.0,632.0,1.0,[[-9 86]],0.0,[],0.0
2403,2403,2403,0 days 01:39:57.200000,0 days 01:40:00.291000,0 days 01:39:59.292000,train,7.0,0.0,7.0,True,0 days 01:39:58.054000,0 days 01:39:58.986000,306.0,932.0,1.0,[[-9 86]],0.0,[],0.0
2438,2438,2438,0 days 01:41:44.200000,0 days 01:41:47.021000,0 days 01:41:45.982000,train,7.0,0.0,7.0,True,0 days 01:41:45.031000,0 days 01:41:45.679000,303.0,648.0,1.0,[[-9 86]],0.0,[],0.0
2443,2443,2443,0 days 01:41:59.700000,0 days 01:42:02.311000,0 days 01:42:01.312000,train,7.0,0.0,7.0,True,0 days 01:42:00.380000,0 days 01:42:01.028000,284.0,648.0,1.0,[[-9 86]],0.0,[],0.0
2444,2444,2444,0 days 01:42:02.400000,0 days 01:42:05.516000,0 days 01:42:04.523000,train,7.0,0.0,7.0,True,0 days 01:42:03.260000,0 days 01:42:04.258000,265.0,998.0,1.0,[[-9 86]],0.0,[],0.0
2448,2448,2448,0 days 01:42:15.300000,0 days 01:42:18.286000,0 days 01:42:17.292000,train,7.0,0.0,7.0,True,0 days 01:42:16.068000,0 days 01:42:17.033000,259.0,965.0,1.0,[[-9 86]],0.0,[],0.0
2508,2508,2508,0 days 01:45:18.100000,0 days 01:45:20.786000,0 days 01:45:19.772000,val,7.0,0.0,7.0,True,0 days 01:45:18.996000,0 days 01:45:19.528000,244.0,532.0,1.0,[[-9 86]],0.0,[],0.0
2520,2520,2520,0 days 01:45:52.700000,0 days 01:45:55.521000,0 days 01:45:54.499000,train,7.0,0.0,7.0,True,0 days 01:45:53.559000,0 days 01:45:54.191000,308.0,632.0,1.0,[[-9 86]],0.0,[],0.0
2794,2794,2794,0 days 01:59:40.500000,0 days 01:59:43.526000,0 days 01:59:42.527000,train,7.0,0.0,7.0,True,0 days 01:59:41.426000,0 days 01:59:42.241000,286.0,815.0,1.0,[[-9 86]],0.0,[],0.0
752,752,752,0 days 00:16:48.300000,0 days 00:16:51.121000,0 days 00:16:50.077000,val,8.0,0.0,71.0,True,0 days 00:16:48.968000,0 days 00:16:49.633000,444.0,665.0,1.0,[[132  56]],0.0,[],0.0
905,905,905,0 days 00:24:34.800000,0 days 00:24:37.996000,0 days 00:24:36.888000,train,8.0,0.0,71.0,True,0 days 00:24:35.643000,0 days 00:24:36.625000,263.0,982.0,1.0,[[132  56]],0.0,[],0.0
938,938,938,0 days 00:26:15.200000,0 days 00:26:18.651000,0 days 00:26:17.059000,val,8.0,0.0,71.0,True,0 days 00:26:16.003000,0 days 00:26:16.701000,358.0,698.0,1.0,[[132  56]],0.0,[],0.0
956,956,956,0 days 00:27:13.400000,0 days 00:27:16.481000,0 days 00:27:15.432000,train,8.0,0.0,71.0,True,0 days 00:27:14.139000,0 days 00:27:15.138000,294.0,999.0,1.0,[[132  56]],0.0,[],0.0
957,957,957,0 days 00:27:16.500000,0 days 00:27:19.231000,0 days 00:27:18.179000,train,8.0,0.0,71.0,True,0 days 00:27:17.273000,0 days 00:27:17.904000,275.0,631.0,1.0,[[132  56]],0.0,[],0.0
1062,1062,1062,0 days 00:32:37.800000,0 days 00:32:40.351000,0 days 00:32:39.363000,train,8.0,0.0,71.0,True,0 days 00:32:38.705000,0 days 00:32:39.053000,310.0,348.0,1.0,[[132  56]],0.0,[],0.0
1196,1196,1196,0 days 00:39:24.200000,0 days 00:39:27.016000,0 days 00:39:25.921000,train,8.0,0.0,71.0,True,0 days 00:39:24.980000,0 days 00:39:25.662000,259.0,682.0,1.0,[[132  56]],0.0,[],0.0
1199,1199,1199,0 days 00:39:33.400000,0 days 00:39:36.146000,0 days 00:39:35.142000,train,8.0,0.0,71.0,True,0 days 00:39:34.183000,0 days 00:39:34.881000,261.0,698.0,1.0,[[132  56]],0.0,[],0.0
1274,1274,1274,0 days 00:43:21.500000,0 days 00:43:23.831000,0 days 00:43:22.785000,train,8.0,0.0,71.0,True,0 days 00:43:22.213000,0 days 00:43:22.528000,257.0,315.0,1.0,[[132  56]],0.0,[],0.0
1464,1464,1464,0 days 00:52:53.700000,0 days 00:52:56.606000,0 days 00:52:55.510000,val,8.0,0.0,71.0,True,0 days 00:52:54.616000,0 days 00:52:55.281000,229.0,665.0,1.0,[[132  56]],0.0,[],0.0
1569,1569,1569,0 days 00:58:13.200000,0 days 00:58:15.921000,0 days 00:58:14.839000,train,8.0,0.0,71.0,True,0 days 00:58:13.932000,0 days 00:58:14.580000,259.0,648.0,1.0,[[132  56]],0.0,[],0.0
1650,1650,1650,0 days 01:02:12.700000,0 days 01:02:15.776000,0 days 01:02:14.751000,train,8.0,0.0,71.0,True,0 days 01:02:13.439000,0 days 01:02:14.421000,330.0,982.0,1.0,[[132  56]],0.0,[],0.0
1723,1723,1723,0 days 01:05:50.200000,0 days 01:05:53.301000,0 days 01:05:52.191000,train,8.0,0.0,71.0,True,0 days 01:05:51.055000,0 days 01:05:51.904000,287.0,849.0,1.0,[[132  56]],0.0,[],0.0
1734,1734,1734,0 days 01:06:23.700000,0 days 01:06:26.091000,0 days 01:06:25.083000,train,8.0,0.0,71.0,True,0 days 01:06:24.557000,0 days 01:06:24.771000,312.0,214.0,1.0,[[132  56]],0.0,[],0.0
1783,1783,1783,0 days 01:08:53.200000,0 days 01:08:56.151000,0 days 01:08:55.106000,val,8.0,0.0,71.0,True,0 days 01:08:54.073000,0 days 01:08:54.855000,251.0,782.0,1.0,[[132  56]],0.0,[],0.0
1914,1914,1914,0 days 01:15:34,0 days 01:15:37.036000,0 days 01:15:35.972000,train,8.0,0.0,71.0,True,0 days 01:15:34.811000,0 days 01:15:35.692000,280.0,881.0,1.0,[[132  56]],0.0,[],0.0
2139,2139,2139,0 days 01:26:49,0 days 01:26:51.381000,0 days 01:26:50.301000,train,8.0,0.0,71.0,True,0 days 01:26:49.727000,0 days 01:26:50.042000,259.0,315.0,1.0,[[132  56]],0.0,[],0.0
2195,2195,2195,0 days 01:29:35,0 days 01:29:38.216000,0 days 01:29:37.148000,val,8.0,0.0,71.0,True,0 days 01:29:35.871000,0 days 01:29:36.852000,296.0,981.0,1.0,[[132  56]],0.0,[],0.0
2365,2365,2365,0 days 01:38:02.900000,0 days 01:38:05.861000,0 days 01:38:04.832000,train,8.0,0.0,71.0,True,0 days 01:38:03.766000,0 days 01:38:04.515000,317.0,749.0,1.0,[[132  56]],0.0,[],0.0
2431,2431,2431,0 days 01:41:24.200000,0 days 01:41:26.731000,0 days 01:41:25.682000,val,8.0,0.0,71.0,True,0 days 01:41:25.075000,0 days 01:41:25.440000,242.0,365.0,1.0,[[132  56]],0.0,[],0.0
2595,2595,2595,0 days 01:49:36.100000,0 days 01:49:38.901000,0 days 01:49:37.846000,train,8.0,0.0,71.0,True,0 days 01:49:36.767000,0 days 01:49:37.499000,347.0,732.0,1.0,[[132  56]],0.0,[],0.0
2770,2770,2770,0 days 01:58:25.100000,0 days 01:58:28.256000,0 days 01:58:27.182000,train,8.0,0.0,71.0,True,0 days 01:58:26.041000,0 days 01:58:26.855000,327.0,814.0,1.0,[[132  56]],0.0,[],0.0
2792,2792,2792,0 days 01:59:35,0 days 01:59:37.381000,0 days 01:59:36.397000,train,8.0,0.0,71.0,True,0 days 01:59:35.673000,0 days 01:59:36.137000,260.0,464.0,1.0,[[132  56]],0.0,[],0.0
2857,2857,2857,0 days 02:02:53.300000,0 days 02:02:56.261000,0 days 02:02:55.110000,train,8.0,0.0,71.0,True,0 days 02:02:54.106000,0 days 02:02:54.788000,322.0,682.0,1.0,[[132  56]],0.0,[],0.0
671,671,671,0 days 00:12:40.200000,0 days 00:12:42.831000,0 days 00:12:41.746000,val,9.0,0.0,72.0,True,0 days 00:12:40.972000,0 days 00:12:41.453000,293.0,481.0,1.0,[[-121   81]],0.0,[],0.0
723,723,723,0 days 00:15:20.600000,0 days 00:15:24.546000,0 days 00:15:22.611000,train,9.0,0.0,72.0,True,0 days 00:15:21.505000,0 days 00:15:22.320000,291.0,815.0,1.0,[[-121   81]],0.0,[],0.0
767,767,767,0 days 00:17:34.200000,0 days 00:17:37.451000,0 days 00:17:36.338000,train,9.0,0.0,72.0,True,0 days 00:17:35.091000,0 days 00:17:36.072000,266.0,981.0,1.0,[[-121   81]],0.0,[],0.0
850,850,850,0 days 00:21:47.800000,0 days 00:21:51.161000,0 days 00:21:50.064000,train,9.0,0.0,72.0,True,0 days 00:21:48.734000,0 days 00:21:49.665000,399.0,931.0,1.0,[[-121   81]],0.0,[],0.0
1172,1172,1172,0 days 00:38:12.600000,0 days 00:38:15.681000,0 days 00:38:14.564000,train,9.0,0.0,72.0,True,0 days 00:38:13.310000,0 days 00:38:14.275000,289.0,965.0,1.0,[[-121   81]],0.0,[],0.0
1179,1179,1179,0 days 00:38:33.500000,0 days 00:38:36.381000,0 days 00:38:35.244000,val,9.0,0.0,72.0,True,0 days 00:38:34.247000,0 days 00:38:34.945000,299.0,698.0,1.0,[[-121   81]],0.0,[],0.0
1345,1345,1345,0 days 00:46:51.600000,0 days 00:46:55.141000,0 days 00:46:53.760000,train,9.0,0.0,72.0,True,0 days 00:46:52.544000,0 days 00:46:53.426000,334.0,882.0,1.0,[[-121   81]],0.0,[],0.0
1350,1350,1350,0 days 00:47:06.500000,0 days 00:47:08.686000,0 days 00:47:07.547000,val,9.0,0.0,72.0,True,0 days 00:47:07.245000,0 days 00:47:07.243000,304.0,-2.0,1.0,[[-121   81]],0.0,[],0.0
1354,1354,1354,0 days 00:47:18,0 days 00:47:21.026000,0 days 00:47:19.960000,train,9.0,0.0,72.0,True,0 days 00:47:18.824000,0 days 00:47:19.622000,338.0,798.0,1.0,[[-121   81]],0.0,[],0.0
1363,1363,1363,0 days 00:47:44.900000,0 days 00:47:47.666000,0 days 00:47:46.553000,train,9.0,0.0,72.0,True,0 days 00:47:45.798000,0 days 00:47:46.280000,273.0,482.0,1.0,[[-121   81]],0.0,[],0.0
1398,1398,1398,0 days 00:49:30.100000,0 days 00:49:32.691000,0 days 00:49:31.586000,train,9.0,0.0,72.0,True,0 days 00:49:30.972000,0 days 00:49:31.270000,316.0,298.0,1.0,[[-121   81]],0.0,[],0.0
1475,1475,1475,0 days 00:53:25.500000,0 days 00:53:28.406000,0 days 00:53:27.270000,train,9.0,0.0,72.0,True,0 days 00:53:26.255000,0 days 00:53:26.970000,300.0,715.0,1.0,[[-121   81]],0.0,[],0.0
1524,1524,1524,0 days 00:55:53.500000,0 days 00:55:56.756000,0 days 00:55:55.636000,train,9.0,0.0,72.0,True,0 days 00:55:54.449000,0 days 00:55:55.297000,339.0,848.0,1.0,[[-121   81]],0.0,[],0.0
1699,1699,1699,0 days 01:04:38.800000,0 days 01:04:41.751000,0 days 01:04:40.658000,train,9.0,0.0,72.0,True,0 days 01:04:39.680000,0 days 01:04:40.362000,296.0,682.0,1.0,[[-121   81]],0.0,[],0.0
1796,1796,1796,0 days 01:09:33.900000,0 days 01:09:36.941000,0 days 01:09:35.682000,train,9.0,0.0,72.0,True,0 days 01:09:34.814000,0 days 01:09:35.412000,270.0,598.0,1.0,[[-121   81]],0.0,[],0.0
1872,1872,1872,0 days 01:13:24.700000,0 days 01:13:27.676000,0 days 01:13:26.574000,train,9.0,0.0,72.0,True,0 days 01:13:25.459000,0 days 01:13:26.241000,333.0,782.0,1.0,[[-121   81]],0.0,[],0.0
1895,1895,1895,0 days 01:14:35.600000,0 days 01:14:38.591000,0 days 01:14:37.241000,val,9.0,0.0,72.0,True,0 days 01:14:36.335000,0 days 01:14:36.983000,258.0,648.0,1.0,[[-121   81]],0.0,[],0.0
1999,1999,1999,0 days 01:19:48.100000,0 days 01:19:51.291000,0 days 01:19:50.185000,val,9.0,0.0,72.0,True,0 days 01:19:48.986000,0 days 01:19:49.901000,284.0,915.0,1.0,[[-121   81]],0.0,[],0.0
2229,2229,2229,0 days 01:31:17.300000,0 days 01:31:19.836000,0 days 01:31:18.809000,train,9.0,0.0,72.0,True,0 days 01:31:18.098000,0 days 01:31:18.546000,263.0,448.0,1.0,[[-121   81]],0.0,[],0.0
2534,2534,2534,0 days 01:46:34.200000,0 days 01:46:37.371000,0 days 01:46:36.261000,train,9.0,0.0,72.0,True,0 days 01:46:35.006000,0 days 01:46:35.921000,340.0,915.0,1.0,[[-121   81]],0.0,[],0.0
2786,2786,2786,0 days 01:59:16.200000,0 days 01:59:19.186000,0 days 01:59:18.013000,train,9.0,0.0,72.0,True,0 days 01:59:17.113000,0 days 01:59:17.695000,318.0,582.0,1.0,[[-121   81]],0.0,[],0.0
2819,2819,2819,0 days 02:00:58.900000,0 days 02:01:01.311000,0 days 02:01:00.176000,train,9.0,0.0,72.0,True,0 days 02:00:59.570000,0 days 02:00:59.852000,324.0,282.0,1.0,[[-121   81]],0.0,[],0.0
612,612,612,0 days 00:09:38.300000,0 days 00:09:41.356000,0 days 00:09:40.261000,train,10.0,0.0,73.0,True,0 days 00:09:39.087000,0 days 00:09:39.952000,309.0,865.0,1.0,[[-55 -81]],0.0,[],0.0
655,655,655,0 days 00:11:49.600000,0 days 00:11:52.621000,0 days 00:11:51.610000,train,10.0,0.0,73.0,True,0 days 00:11:50.344000,0 days 00:11:51.243000,367.0,899.0,1.0,[[-55 -81]],0.0,[],0.0
1026,1026,1026,0 days 00:30:47.900000,0 days 00:30:50.741000,0 days 00:30:49.683000,val,10.0,0.0,73.0,True,0 days 00:30:48.784000,0 days 00:30:49.315000,368.0,531.0,1.0,[[-55 -81]],0.0,[],0.0
1331,1331,1331,0 days 00:46:09.900000,0 days 00:46:13.026000,0 days 00:46:12.036000,val,10.0,0.0,73.0,True,0 days 00:46:10.767000,0 days 00:46:11.765000,271.0,998.0,1.0,[[-55 -81]],0.0,[],0.0
1392,1392,1392,0 days 00:49:12.400000,0 days 00:49:14.836000,0 days 00:49:13.824000,val,10.0,0.0,73.0,True,0 days 00:49:13.077000,0 days 00:49:13.375000,449.0,298.0,1.0,[[-55 -81]],0.0,[],0.0
1489,1489,1489,0 days 00:54:05.300000,0 days 00:54:08.171000,0 days 00:54:07.208000,val,10.0,0.0,73.0,True,0 days 00:54:06.086000,0 days 00:54:06.901000,307.0,815.0,1.0,[[-55 -81]],0.0,[],0.0
1778,1778,1778,0 days 01:08:38.400000,0 days 01:08:41.131000,0 days 01:08:40.155000,train,10.0,0.0,73.0,True,0 days 01:08:39.063000,0 days 01:08:39.845000,310.0,782.0,1.0,[[-55 -81]],0.0,[],0.0
1905,1905,1905,0 days 01:15:07.100000,0 days 01:15:09.746000,0 days 01:15:08.745000,train,10.0,0.0,73.0,True,0 days 01:15:07.875000,0 days 01:15:08.373000,372.0,498.0,1.0,[[-55 -81]],0.0,[],0.0
1990,1990,1990,0 days 01:19:22.300000,0 days 01:19:25.046000,0 days 01:19:24.013000,train,10.0,0.0,73.0,True,0 days 01:19:23.184000,0 days 01:19:23.715000,298.0,531.0,1.0,[[-55 -81]],0.0,[],0.0
1991,1991,1991,0 days 01:19:25.100000,0 days 01:19:27.911000,0 days 01:19:26.949000,train,10.0,0.0,73.0,True,0 days 01:19:25.874000,0 days 01:19:26.605000,344.0,731.0,1.0,[[-55 -81]],0.0,[],0.0
2029,2029,2029,0 days 01:21:16.100000,0 days 01:21:18.571000,0 days 01:21:17.602000,train,10.0,0.0,73.0,True,0 days 01:21:16.819000,0 days 01:21:17.200000,402.0,381.0,1.0,[[-55 -81]],0.0,[],0.0
2052,2052,2052,0 days 01:22:26.900000,0 days 01:22:29.586000,0 days 01:22:28.621000,train,10.0,0.0,73.0,True,0 days 01:22:27.765000,0 days 01:22:28.263000,358.0,498.0,1.0,[[-55 -81]],0.0,[],0.0
2084,2084,2084,0 days 01:24:03.300000,0 days 01:24:06.001000,0 days 01:24:04.848000,train,10.0,0.0,73.0,True,0 days 01:24:04.018000,0 days 01:24:04.467000,381.0,449.0,1.0,[[-55 -81]],0.0,[],0.0
2210,2210,2210,0 days 01:30:21,0 days 01:30:23.601000,0 days 01:30:22.639000,train,10.0,0.0,73.0,True,0 days 01:30:21.814000,0 days 01:30:22.346000,293.0,532.0,1.0,[[-55 -81]],0.0,[],0.0
2246,2246,2246,0 days 01:32:08.400000,0 days 01:32:10.906000,0 days 01:32:09.972000,val,10.0,0.0,73.0,True,0 days 01:32:09.262000,0 days 01:32:09.526000,446.0,264.0,1.0,[[-55 -81]],0.0,[],0.0
2302,2302,2302,0 days 01:34:52.900000,0 days 01:34:55.626000,0 days 01:34:54.576000,train,10.0,0.0,73.0,True,0 days 01:34:53.658000,0 days 01:34:54.240000,336.0,582.0,1.0,[[-55 -81]],0.0,[],0.0
2627,2627,2627,0 days 01:51:12.300000,0 days 01:51:15.196000,0 days 01:51:14.254000,val,10.0,0.0,73.0,True,0 days 01:51:13.095000,0 days 01:51:13.943000,311.0,848.0,1.0,[[-55 -81]],0.0,[],0.0
2648,2648,2648,0 days 01:52:15.900000,0 days 01:52:18.761000,0 days 01:52:17.736000,train,10.0,0.0,73.0,True,0 days 01:52:16.690000,0 days 01:52:17.255000,481.0,565.0,1.0,[[-55 -81]],0.0,[],0.0
2700,2700,2700,0 days 01:54:51.900000,0 days 01:54:54.391000,0 days 01:54:53.395000,train,10.0,0.0,73.0,True,0 days 01:54:52.562000,0 days 01:54:53.094000,301.0,532.0,1.0,[[-55 -81]],0.0,[],0.0
2729,2729,2729,0 days 01:56:20.800000,0 days 01:56:23.576000,0 days 01:56:22.643000,train,10.0,0.0,73.0,True,0 days 01:56:21.688000,0 days 01:56:22.253000,390.0,565.0,1.0,[[-55 -81]],0.0,[],0.0
2735,2735,2735,0 days 01:56:39.100000,0 days 01:56:41.676000,0 days 01:56:40.689000,train,10.0,0.0,73.0,True,0 days 01:56:39.753000,0 days 01:56:40.368000,321.0,615.0,1.0,[[-55 -81]],0.0,[],0.0
2763,2763,2763,0 days 01:58:03.600000,0 days 01:58:06.001000,0 days 01:58:05.084000,train,10.0,0.0,73.0,True,0 days 01:58:04.288000,0 days 01:58:04.786000,298.0,498.0,1.0,[[-55 -81]],0.0,[],0.0
2808,2808,2808,0 days 02:00:24.900000,0 days 02:00:27.766000,0 days 02:00:26.767000,train,10.0,0.0,73.0,True,0 days 02:00:25.813000,0 days 02:00:26.411000,356.0,598.0,1.0,[[-55 -81]],0.0,[],0.0
842,842,842,0 days 00:21:24.300000,0 days 00:21:26.856000,0 days 00:21:25.852000,train,11.0,0.0,16.0,True,0 days 00:21:24.992000,0 days 00:21:25.540000,312.0,548.0,1.0,[[-118   -7]],0.0,[],0.0
893,893,893,0 days 00:24:00.600000,0 days 00:24:03.171000,0 days 00:24:02.156000,train,11.0,0.0,16.0,True,0 days 00:24:01.407000,0 days 00:24:01.888000,268.0,481.0,1.0,[[-118   -7]],0.0,[],0.0
896,896,896,0 days 00:24:09.700000,0 days 00:24:11.861000,0 days 00:24:10.825000,val,11.0,0.0,16.0,True,0 days 00:24:10.384000,0 days 00:24:10.548000,277.0,164.0,1.0,[[-118   -7]],0.0,[],0.0
940,940,940,0 days 00:26:21.500000,0 days 00:26:24.551000,0 days 00:26:23.443000,train,11.0,0.0,16.0,True,0 days 00:26:22.436000,0 days 00:26:23.118000,325.0,682.0,1.0,[[-118   -7]],0.0,[],0.0
1690,1690,1690,0 days 01:04:12,0 days 01:04:14.986000,0 days 01:04:13.905000,train,11.0,0.0,16.0,True,0 days 01:04:12.822000,0 days 01:04:13.570000,335.0,748.0,1.0,[[-118   -7]],0.0,[],0.0
1801,1801,1801,0 days 01:09:50.300000,0 days 01:09:52.991000,0 days 01:09:51.855000,val,11.0,0.0,16.0,True,0 days 01:09:51,0 days 01:09:51.565000,290.0,565.0,1.0,[[-118   -7]],0.0,[],0.0
1911,1911,1911,0 days 01:15:25.600000,0 days 01:15:28.081000,0 days 01:15:27.077000,train,11.0,0.0,16.0,True,0 days 01:15:26.252000,0 days 01:15:26.733000,344.0,481.0,1.0,[[-118   -7]],0.0,[],0.0
1973,1973,1973,0 days 01:18:29.900000,0 days 01:18:32.856000,0 days 01:18:31.795000,train,11.0,0.0,16.0,True,0 days 01:18:30.792000,0 days 01:18:31.506000,289.0,714.0,1.0,[[-118   -7]],0.0,[],0.0
2218,2218,2218,0 days 01:30:44.700000,0 days 01:30:46.901000,0 days 01:30:45.800000,train,11.0,0.0,16.0,True,0 days 01:30:45.438000,0 days 01:30:45.502000,298.0,64.0,1.0,[[-118   -7]],0.0,[],0.0
2253,2253,2253,0 days 01:32:29,0 days 01:32:31.971000,0 days 01:32:30.976000,val,11.0,0.0,16.0,True,0 days 01:32:29.712000,0 days 01:32:30.660000,316.0,948.0,1.0,[[-118   -7]],0.0,[],0.0
2272,2272,2272,0 days 01:33:25.100000,0 days 01:33:27.781000,0 days 01:33:26.707000,train,11.0,0.0,16.0,True,0 days 01:33:25.949000,0 days 01:33:26.413000,294.0,464.0,1.0,[[-118   -7]],0.0,[],0.0
2285,2285,2285,0 days 01:34:04,0 days 01:34:06.466000,0 days 01:34:05.490000,train,11.0,0.0,16.0,True,0 days 01:34:04.702000,0 days 01:34:05.251000,239.0,549.0,1.0,[[-118   -7]],0.0,[],0.0
2295,2295,2295,0 days 01:34:33.600000,0 days 01:34:36.526000,0 days 01:34:35.499000,train,11.0,0.0,16.0,True,0 days 01:34:34.260000,0 days 01:34:35.175000,324.0,915.0,1.0,[[-118   -7]],0.0,[],0.0
2324,2324,2324,0 days 01:35:59.500000,0 days 01:36:02.421000,0 days 01:36:01.427000,val,11.0,0.0,16.0,True,0 days 01:36:00.196000,0 days 01:36:01.144000,283.0,948.0,1.0,[[-118   -7]],0.0,[],0.0
2361,2361,2361,0 days 01:37:51.200000,0 days 01:37:53.801000,0 days 01:37:52.761000,train,11.0,0.0,16.0,True,0 days 01:37:51.949000,0 days 01:37:52.464000,297.0,515.0,1.0,[[-118   -7]],0.0,[],0.0
2395,2395,2395,0 days 01:39:33.500000,0 days 01:39:36.446000,0 days 01:39:35.380000,train,11.0,0.0,16.0,True,0 days 01:39:34.351000,0 days 01:39:35.049000,331.0,698.0,1.0,[[-118   -7]],0.0,[],0.0
2452,2452,2452,0 days 01:42:27.100000,0 days 01:42:30.301000,0 days 01:42:29.187000,val,11.0,0.0,16.0,True,0 days 01:42:27.914000,0 days 01:42:28.846000,341.0,932.0,1.0,[[-118   -7]],0.0,[],0.0
2483,2483,2483,0 days 01:44:01.400000,0 days 01:44:04.191000,0 days 01:44:03.085000,val,11.0,0.0,16.0,True,0 days 01:44:02.319000,0 days 01:44:02.783000,302.0,464.0,1.0,[[-118   -7]],0.0,[],0.0
2716,2716,2716,0 days 01:55:41.300000,0 days 01:55:44.111000,0 days 01:55:43.011000,train,11.0,0.0,16.0,True,0 days 01:55:42.218000,0 days 01:55:42.699000,312.0,481.0,1.0,[[-118   -7]],0.0,[],0.0
2804,2804,2804,0 days 02:00:13.100000,0 days 02:00:15.761000,0 days 02:00:14.696000,train,11.0,0.0,16.0,True,0 days 02:00:14.042000,0 days 02:00:14.457000,239.0,415.0,1.0,[[-118   -7]],0.0,[],0.0
2809,2809,2809,0 days 02:00:27.800000,0 days 02:00:30.726000,0 days 02:00:29.632000,train,11.0,0.0,16.0,True,0 days 02:00:28.451000,0 days 02:00:29.332000,300.0,881.0,1.0,[[-118   -7]],0.0,[],0.0
2836,2836,2836,0 days 02:01:50.100000,0 days 02:01:52.991000,0 days 02:01:51.858000,train,11.0,0.0,16.0,True,0 days 02:01:50.759000,0 days 02:01:51.524000,334.0,765.0,1.0,[[-118   -7]],0.0,[],0.0
621,621,621,0 days 00:10:07,0 days 00:10:09.816000,0 days 00:10:08.794000,val,12.0,0.0,17.0,True,0 days 00:10:07.872000,0 days 00:10:08.537000,257.0,665.0,1.0,[[131 -55]],0.0,[],0.0
741,741,741,0 days 00:16:15.300000,0 days 00:16:18.181000,0 days 00:16:17.153000,val,12.0,0.0,17.0,True,0 days 00:16:16.112000,0 days 00:16:16.827000,326.0,715.0,1.0,[[131 -55]],0.0,[],0.0
880,880,880,0 days 00:23:21.100000,0 days 00:23:24.276000,0 days 00:23:23.249000,train,12.0,0.0,17.0,True,0 days 00:23:22.016000,0 days 00:23:22.948000,301.0,932.0,1.0,[[131 -55]],0.0,[],0.0
1033,1033,1033,0 days 00:31:09.700000,0 days 00:31:12.341000,0 days 00:31:11.369000,val,12.0,0.0,17.0,True,0 days 00:31:10.441000,0 days 00:31:11.106000,263.0,665.0,1.0,[[131 -55]],0.0,[],0.0
1067,1067,1067,0 days 00:32:51.700000,0 days 00:32:54.406000,0 days 00:32:53.369000,train,12.0,0.0,17.0,True,0 days 00:32:52.490000,0 days 00:32:53.072000,297.0,582.0,1.0,[[131 -55]],0.0,[],0.0
1119,1119,1119,0 days 00:35:30.200000,0 days 00:35:33.216000,0 days 00:35:32.119000,train,12.0,0.0,17.0,True,0 days 00:35:31.098000,0 days 00:35:31.813000,306.0,715.0,1.0,[[131 -55]],0.0,[],0.0
1187,1187,1187,0 days 00:38:56.300000,0 days 00:38:59.431000,0 days 00:38:58.346000,train,12.0,0.0,17.0,True,0 days 00:38:57.108000,0 days 00:38:58.039000,307.0,931.0,1.0,[[131 -55]],0.0,[],0.0
1201,1201,1201,0 days 00:39:39.100000,0 days 00:39:42.026000,0 days 00:39:41.008000,train,12.0,0.0,17.0,True,0 days 00:39:39.831000,0 days 00:39:40.729000,279.0,898.0,1.0,[[131 -55]],0.0,[],0.0
1246,1246,1246,0 days 00:41:57.100000,0 days 00:41:59.856000,0 days 00:41:58.851000,train,12.0,0.0,17.0,True,0 days 00:41:57.845000,0 days 00:41:58.527000,324.0,682.0,1.0,[[131 -55]],0.0,[],0.0
1281,1281,1281,0 days 00:43:41.900000,0 days 00:43:44.326000,0 days 00:43:43.263000,train,12.0,0.0,17.0,True,0 days 00:43:42.677000,0 days 00:43:42.975000,288.0,298.0,1.0,[[131 -55]],0.0,[],0.0
1369,1369,1369,0 days 00:48:02.600000,0 days 00:48:05.446000,0 days 00:48:04.389000,train,12.0,0.0,17.0,True,0 days 00:48:03.300000,0 days 00:48:03.998000,391.0,698.0,1.0,[[131 -55]],0.0,[],0.0
